followers,engagement_rate,past_interactions,content_sentiment,posting_hour,account_age_days,num_hashtags,has_media,is_reply,impressions,is_viral
3605,0.0464,142,-0.1314,17,69,2,1,1,898,0
865,0.0516,64,0.7174,19,149,2,1,0,3916,1
11055,0.0274,409,0.641,17,1028,2,1,0,15753,0
237,0.0553,10,-0.1736,18,658,1,1,1,53,0
13769,0.0319,222,0.567,18,2402,1,0,1,3178,0
2387,0.0442,84,-0.1592,9,715,2,0,0,987,0
986,0.0414,31,0.1676,18,317,4,1,1,530,0
1744,0.0457,110,0.2738,19,906,3,1,1,575,0
1490,0.0467,102,-0.4844,11,1836,2,1,1,533,0
16260,0.0422,391,0.6131,18,2568,0,1,1,6090,0
260,0.0416,10,-0.1246,11,595,1,0,0,242,0
458,0.041,19,0.4326,20,711,5,1,0,515,0
11676,0.0462,319,0.8121,19,1449,1,1,1,8016,0
618,0.0463,25,0.2931,20,314,0,1,0,872,0
9144,0.0543,405,0.4587,18,1389,0,1,0,7332,0
38521,0.04,1597,0.1204,11,527,6,0,1,7944,0
877,0.059,60,0.4755,13,616,3,0,0,1442,0
6163,0.0592,439,0.582,19,666,2,1,0,14180,1
226,0.0552,7,0.7946,7,757,0,1,0,370,0
7034,0.0388,358,-0.2302,16,4508,1,1,0,12151,0
2588,0.0573,174,0.3583,19,416,1,0,0,3836,0
4236,0.0517,304,0.0123,17,438,2,0,1,578,0
565,0.0528,28,0.5746,10,2826,3,1,1,489,0
90,0.0759,9,0.6,20,1037,0,1,0,180,1
4473,0.0443,270,0.4657,19,1433,2,1,0,15728,1
50,0.0646,3,0.439,9,237,4,0,1,10,0
1021,0.0525,47,0.2689,18,851,3,0,1,162,0
9839,0.0339,477,0.7761,20,1495,0,0,0,9159,0
2553,0.0494,153,-0.0446,8,338,2,1,0,551,0
60295,0.0499,4300,0.327,19,1246,4,0,0,60802,0
11443,0.0471,698,0.3971,21,542,1,1,0,10085,0
557,0.055,33,0.4426,19,348,0,1,0,1461,1
1899,0.0482,56,0.8079,11,1832,0,0,1,615,0
1660,0.0536,70,0.025,9,2075,1,0,0,1168,0
104,0.0689,10,0.1708,22,756,3,1,0,180,0
332,0.0629,17,0.169,9,1043,1,1,0,643,1
658,0.0507,19,0.2227,8,2501,3,1,0,456,0
50,0.0675,4,0.6515,12,447,3,0,0,56,0
1969,0.0545,132,0.7098,10,942,0,1,0,5060,1
1154,0.0417,37,0.5601,20,451,1,1,0,938,0
89,0.0637,4,0.5309,21,240,1,0,0,202,1
3742,0.0255,92,-0.0096,9,448,2,0,0,3024,0
6558,0.0497,169,0.5612,7,215,1,1,1,1941,0
2720,0.055,192,0.2897,10,1017,0,1,0,6011,1
1008,0.0598,49,0.0918,18,307,2,1,0,1249,0
5242,0.0418,296,-0.157,16,164,4,0,0,3065,0
6151,0.0482,386,-0.2605,20,1397,3,0,0,4464,0
3144,0.062,226,0.193,16,1309,3,1,0,4804,0
409,0.0701,23,0.1727,17,478,2,1,0,400,0
2974,0.0477,144,-0.0101,19,1343,3,1,0,2671,0
15550,0.0428,628,0.3595,15,297,3,1,1,6035,0
617,0.0654,33,-0.4351,10,458,2,0,1,315,0
78927,0.0199,2116,-0.0322,7,999,1,1,1,19745,0
701,0.0506,34,0.1925,16,1870,1,0,0,102,0
1916,0.0631,161,0.2839,20,453,2,0,0,3689,1
538,0.0646,21,0.0283,10,366,1,0,0,376,0
2702,0.0521,90,-0.1147,9,1776,3,1,1,1869,0
78,0.0475,5,0.1862,17,1227,2,1,1,11,0
676,0.0534,39,0.1074,20,771,2,0,0,912,0
253,0.052,13,0.1408,11,2167,2,1,1,113,0
2306,0.0523,123,0.2361,9,4661,2,0,0,1428,0
10829,0.0347,269,0.8546,12,959,1,1,0,15825,0
5783,0.0351,247,0.2567,9,368,0,1,0,3004,0
50,0.0436,1,-0.0367,20,1093,0,0,1,10,0
71376,0.0475,3640,0.4039,18,292,1,0,0,54998,0
3076,0.0439,144,-0.1214,8,2303,2,1,0,2905,0
446,0.0572,36,0.6782,20,329,3,1,0,1781,1
2399,0.0488,120,0.2132,16,548,1,0,0,1691,0
2482,0.0381,60,-0.0764,19,287,1,1,1,1067,0
544,0.0422,24,0.4425,20,798,1,1,0,390,0
2581,0.0385,58,-0.0602,18,826,2,1,1,4112,0
605,0.0471,20,-0.0413,21,1397,3,0,0,302,0
873,0.0566,26,0.3797,15,749,1,0,0,435,0
525,0.047,24,0.422,9,696,2,1,1,318,0
137,0.0778,6,0.4364,8,374,4,1,1,35,0
2350,0.0592,134,0.6849,8,499,1,1,0,2159,0
5185,0.0539,400,0.8936,18,165,2,0,0,2500,0
4567,0.0451,251,-0.1494,17,2680,2,0,0,2853,0
7909,0.0592,270,0.3017,10,605,3,1,1,4754,0
3241,0.0455,106,-0.3853,10,3431,2,1,1,1487,0
693,0.0535,43,-0.0775,15,589,0,1,0,235,0
8195,0.0457,521,0.1094,19,99,1,1,0,4558,0
157,0.0668,5,0.6132,10,423,0,1,1,113,0
357,0.0628,29,0.4583,9,663,3,0,0,259,0
318,0.0522,17,0.1871,6,710,0,1,0,343,0
12633,0.0369,487,0.0296,10,1308,5,0,0,5588,0
9867,0.0496,713,0.3632,16,791,1,1,0,10040,0
4346,0.0536,290,0.3921,10,474,1,0,0,5375,0
12449,0.0383,644,-0.2931,16,266,3,1,0,6245,0
371,0.0405,12,0.1858,9,443,2,1,0,213,0
3386,0.0454,162,-0.1338,13,1217,2,1,0,4451,0
1443,0.0571,91,0.5246,8,1569,4,0,0,867,0
8303,0.062,422,0.5453,10,339,2,1,0,10818,0
1469,0.0388,61,0.2871,19,1820,1,0,0,3518,1
904,0.0485,32,0.104,18,1175,2,0,0,165,0
4786,0.0422,129,0.4787,8,273,4,1,1,939,0
8752,0.0572,437,0.0781,21,851,3,1,0,11606,0
542,0.0545,36,-0.3006,11,962,0,1,1,199,0
1619,0.0414,94,-0.063,19,229,2,1,0,1440,0
269,0.0632,16,0.5096,22,170,2,1,0,222,0
50,0.0602,3,0.1135,11,1068,2,1,1,15,0
2593,0.0363,56,-0.0784,11,422,1,0,0,2281,0
5410,0.0367,278,-0.6634,18,3017,0,0,0,6575,0
2897,0.0655,202,0.1108,19,3718,2,0,0,4627,0
54,0.0678,4,0.3636,16,1066,4,1,1,10,0
961,0.0536,66,0.0563,19,1722,3,1,0,711,0
50,0.0618,2,0.567,9,238,2,1,0,88,0
21278,0.0431,942,0.1604,19,175,1,0,1,4888,0
255,0.0606,22,-0.1117,17,577,3,1,0,107,0
17321,0.0439,448,0.0979,8,183,2,1,1,4810,0
9922,0.0443,520,0.5117,10,904,2,0,1,3910,0
357,0.0652,34,0.1816,16,303,4,1,0,413,0
235,0.0584,10,-0.1192,20,804,1,1,0,197,0
3397,0.0377,174,0.4036,22,559,0,1,0,2445,0
395,0.05,28,0.0676,8,1258,3,0,0,127,0
2174,0.0295,79,0.2723,16,921,1,0,0,440,0
758,0.0737,40,0.0231,21,444,2,0,1,105,0
73,0.0714,4,-0.3904,18,169,2,0,0,83,0
50,0.056,1,0.0592,7,782,2,0,0,17,0
2719,0.0455,164,0.5122,20,116,2,1,0,10005,1
657,0.0477,42,0.7854,10,2312,3,1,0,1743,1
668,0.0694,52,0.5372,12,1128,1,1,0,2040,1
6326,0.0308,166,0.7905,7,1544,0,1,1,1551,0
14945,0.0427,368,0.3837,7,252,3,1,0,6937,0
1107,0.0509,70,0.2321,9,949,1,1,1,961,0
979,0.0607,72,0.105,8,341,2,1,1,909,0
4448,0.0454,284,0.8049,19,772,2,1,0,4452,0
157,0.0422,8,-0.0405,9,245,2,0,0,185,0
2701,0.0459,164,0.4238,11,611,2,1,0,6264,1
4882,0.0363,220,0.0791,21,167,1,0,0,3066,0
6151,0.0459,319,0.7185,8,566,4,0,0,6597,0
55,0.0782,3,0.6313,10,128,2,0,0,72,0
459,0.0381,24,0.0962,17,3816,2,0,0,172,0
372,0.0483,20,0.2923,19,780,1,0,0,154,0
2164,0.0438,85,0.3626,19,668,3,1,0,12679,1
4295,0.0427,107,0.1143,13,1307,5,0,0,1652,0
26744,0.0466,985,-0.2674,21,181,1,0,1,16956,0
741,0.0518,40,0.276,6,304,0,1,0,1713,1
738,0.0577,33,0.4178,20,1131,2,0,0,1068,0
14319,0.0355,366,0.9064,19,781,2,1,1,1892,0
3083,0.0502,158,0.0697,10,323,3,1,0,6514,1
17708,0.0487,577,0.1805,17,1271,0,1,0,8330,0
3040,0.0406,160,0.2228,22,900,0,0,1,745,0
225,0.0661,14,0.0967,12,1102,4,0,1,50,0
164,0.0601,10,0.7191,16,982,2,0,0,204,0
110,0.0716,5,0.0808,18,336,1,1,0,105,0
5953,0.0432,212,0.6862,10,616,0,0,0,5812,0
15359,0.0453,632,-0.2906,14,103,2,1,1,2128,0
50455,0.0363,2394,0.1348,8,399,2,1,0,33296,0
8246,0.043,450,0.4376,19,520,4,0,0,9409,0
14663,0.0442,468,0.0448,8,1244,3,0,0,7121,0
636,0.0595,42,0.202,9,1110,2,0,0,796,0
225,0.0458,7,0.3406,15,313,2,1,0,229,0
8351,0.0582,723,-0.0946,8,306,1,1,0,5582,0
3834,0.0284,158,0.6976,18,2457,0,1,0,7044,1
2193,0.0424,98,0.0255,20,495,3,0,0,1998,0
3631,0.0463,201,0.587,19,745,3,1,1,3509,0
3234,0.0518,218,0.286,10,1458,3,1,0,11225,1
18230,0.0565,1258,0.2862,18,614,1,1,0,11282,0
18601,0.0221,493,-0.3362,22,571,3,0,1,3426,0
4815,0.041,287,0.5026,19,485,2,1,0,17611,1
8287,0.0226,205,-0.0825,9,399,3,0,0,5171,0
4561,0.0466,241,0.5125,9,767,1,1,0,3739,0
788,0.056,59,0.5519,9,107,1,0,0,929,0
7057,0.0605,499,-0.153,19,463,2,1,0,20281,1
146,0.0612,11,-0.0134,8,1141,2,0,1,49,0
12052,0.0529,467,0.704,18,1016,2,1,0,26351,1
210,0.0644,11,-0.0059,18,2727,5,0,0,311,0
3024,0.0436,85,0.1133,9,1536,6,1,0,3605,0
394,0.042,16,-0.2833,13,1000,0,0,0,44,0
4895,0.0488,228,0.5661,9,684,2,1,0,22449,1
1700,0.0353,89,0.5551,11,421,2,1,0,2881,0
102,0.0744,8,0.1172,9,1100,3,1,1,58,0
3855,0.0453,224,-0.6679,10,919,3,0,0,3322,0
638,0.0661,35,0.1885,22,457,1,1,0,724,0
8831,0.0389,456,0.0119,8,279,2,1,1,1615,0
1812,0.0527,106,0.1846,23,630,1,1,0,490,0
3684,0.0492,217,0.0588,20,2113,1,0,0,2955,0
322,0.0564,14,0.2892,18,742,3,1,0,388,0
625,0.0499,32,0.0731,19,684,2,1,1,224,0
791,0.0572,51,0.4085,16,1015,1,1,0,1478,1
8451,0.0346,318,-0.3244,20,1076,0,1,0,38718,1
37022,0.0258,1353,0.2911,10,853,1,1,1,12504,0
424,0.0682,40,-0.0069,20,637,1,0,0,202,0
12560,0.0495,914,-0.3452,19,400,3,1,1,8136,0
50,0.0649,3,-0.0444,20,1816,1,1,1,21,0
210,0.0752,23,0.4076,9,433,2,0,0,255,0
321,0.0542,23,-0.3189,10,3204,3,0,0,114,0
158,0.073,8,0.3335,21,776,0,1,0,398,1
104,0.0631,6,0.0012,10,701,2,1,0,704,1
3802,0.0368,103,0.4462,6,1422,0,0,0,1946,0
1229,0.07,43,-0.2205,17,346,0,1,0,2482,1
3579,0.0572,140,0.0763,19,1180,3,0,1,380,0
6265,0.0438,138,0.5219,21,746,3,0,1,996,0
2916,0.0554,196,-0.1341,9,1003,1,1,0,3884,0
5907,0.0412,225,0.608,10,335,1,1,0,7277,0
1595,0.0588,76,-0.0924,16,332,3,0,0,1501,0
213,0.0346,9,-0.6672,20,106,5,0,0,160,0
12137,0.0322,520,0.6027,19,421,1,0,0,8934,0
626,0.064,59,0.0535,9,399,1,1,0,929,0
335,0.0542,20,0.5268,11,341,2,0,0,284,0
1312,0.0534,67,0.4804,20,592,2,0,0,1783,0
349,0.0431,12,0.3898,19,709,2,1,0,253,0
852,0.0715,43,0.6807,10,1096,0,1,0,2442,1
3358,0.0594,142,0.5443,16,1171,1,1,0,2288,0
3384,0.0455,139,0.3374,10,1274,1,1,0,3328,0
359,0.0524,28,-0.1081,17,1329,1,0,0,180,0
751,0.0638,23,0.2058,17,875,2,1,1,349,0
12503,0.0621,541,0.4029,12,702,2,1,0,29552,1
4418,0.056,170,-0.0935,8,1684,1,1,0,4496,0
75744,0.0568,5234,0.2116,9,1330,4,1,0,184418,1
15126,0.0323,416,0.5974,17,151,5,0,1,1555,0
14181,0.0336,455,-0.1934,7,559,0,1,0,3955,0
148,0.0481,4,0.0834,18,109,1,1,0,248,0
7150,0.0489,316,0.259,13,107,2,0,1,2596,0
1643,0.0521,51,0.1288,9,399,2,1,0,2142,0
670,0.0524,36,-0.5426,9,585,1,1,0,628,0
2446,0.0569,83,0.4909,11,435,2,0,0,1884,0
9910,0.0555,710,0.4194,17,112,2,1,0,9176,0
4453,0.0311,147,0.5742,9,1443,1,1,0,9686,1
371,0.0504,22,0.6872,10,328,0,1,0,1053,1
6880,0.0529,334,0.5763,19,1085,1,1,0,12203,0
573,0.0499,25,0.7515,11,337,2,1,0,1187,1
2670,0.0405,64,0.2331,18,404,1,1,0,3208,0
1047,0.0624,66,0.7724,17,1026,2,0,0,525,0
1219,0.0387,47,0.4911,7,469,2,1,1,808,0
7181,0.0415,288,0.273,15,788,1,1,0,4103,0
278,0.0608,20,0.3695,17,877,1,0,1,34,0
59955,0.0303,2417,-0.0984,10,159,2,0,1,18630,0
68,0.0709,6,0.647,20,1072,1,1,0,243,1
616,0.0486,19,0.636,12,260,3,1,1,303,0
3520,0.0614,242,0.2168,17,218,3,1,0,2214,0
5175,0.0445,133,-0.1112,21,321,3,1,0,6268,0
1508,0.0574,103,0.459,17,1501,4,0,0,581,0
1630,0.0579,83,-0.1117,11,134,3,1,1,1525,0
3785,0.0408,97,0.2646,17,1275,5,1,0,2177,0
1192,0.0311,50,0.4887,10,934,2,0,1,215,0
22197,0.0436,1077,0.6558,9,716,1,1,0,122513,1
8191,0.0447,312,-0.054,19,851,6,0,0,4081,0
8700,0.0493,227,0.3532,18,497,0,1,0,17224,1
317,0.0547,17,0.1554,22,1315,2,1,0,218,0
1567,0.0463,103,0.796,8,434,7,1,0,852,0
1052,0.0722,83,0.7573,8,130,4,1,0,397,0
295,0.0425,18,-0.1173,13,615,5,1,1,44,0
3457,0.0547,120,0.0559,8,1482,1,0,0,5204,0
686,0.0481,35,0.2651,19,1087,2,1,0,980,0
5882,0.0419,320,0.6074,18,4082,0,1,0,9707,0
263,0.0545,14,0.5889,9,516,1,1,0,406,0
39905,0.0296,697,0.5838,7,566,2,0,0,15736,0
360,0.0622,24,0.5784,22,526,2,1,1,146,0
2683,0.0623,185,0.4943,10,306,3,0,1,545,0
7520,0.049,452,0.2248,12,414,0,1,1,1352,0
647,0.0551,44,0.6048,11,235,0,0,0,732,0
8387,0.034,362,0.7657,18,67,4,1,0,8900,0
197,0.064,14,0.3999,23,372,2,1,0,407,1
24681,0.0611,1079,0.486,21,680,2,1,0,24879,0
1854,0.0461,77,-0.1742,16,1249,3,1,1,821,0
617,0.0505,39,-0.0863,17,374,2,1,0,1291,1
1055,0.0465,71,0.6752,19,378,1,0,0,1607,0
7754,0.0393,176,0.0662,9,1864,5,0,1,947,0
631,0.0268,17,0.3942,10,175,2,0,0,456,0
469,0.0594,22,-0.0164,10,564,1,1,0,1317,1
1213,0.0431,37,-0.2412,23,1732,5,1,1,189,0
217,0.0424,9,-0.3378,10,327,0,1,1,82,0
47905,0.0444,2353,0.5417,20,143,3,0,0,24812,0
652,0.0433,14,0.1499,15,3665,0,0,0,517,0
8078,0.0406,420,0.2633,9,1479,1,0,0,5617,0
2636,0.0632,219,0.2939,20,1525,7,1,0,10998,1
307,0.043,19,0.7108,19,608,1,1,1,364,0
1788,0.0347,42,0.3994,20,1262,3,0,0,1400,0
7414,0.047,381,-0.4431,17,55,2,0,1,1393,0
1288,0.0628,75,-0.1566,13,429,1,1,1,342,0
15484,0.0257,331,0.5251,17,1715,3,1,0,8950,0
11369,0.0467,566,0.356,10,164,2,1,1,9625,0
9452,0.0492,596,0.3371,21,476,0,1,1,3028,0
790,0.0327,13,0.5603,18,915,3,1,0,2823,1
258,0.0658,24,0.5277,7,303,2,0,0,137,0
599,0.0632,49,-0.3156,16,670,2,1,0,219,0
2574,0.0455,146,-0.3512,15,978,5,0,0,1009,0
4829,0.0586,356,0.6119,20,899,3,1,0,6796,0
50,0.0756,3,0.6396,10,445,1,0,0,30,0
1781,0.0511,113,-0.0898,10,290,4,1,0,2763,0
2403,0.0443,94,0.5359,11,988,2,0,0,2234,0
1097,0.0423,64,-0.2094,16,933,3,1,0,350,0
18477,0.0403,504,-0.2823,10,888,1,1,0,44651,1
3863,0.0527,161,0.1532,12,745,1,0,0,3313,0
19117,0.0373,750,-0.0905,18,934,1,0,1,4922,0
1225,0.0296,29,0.5889,20,1598,1,1,1,1292,0
9773,0.0559,505,0.4345,20,906,2,1,1,7955,0
34307,0.0401,1366,-0.007,10,733,2,1,0,127581,1
19168,0.0368,955,0.5071,18,392,3,0,1,3541,0
253,0.0664,17,0.74,18,2659,2,1,1,101,0
1145,0.0671,66,0.6338,10,216,1,1,0,3297,1
971,0.0245,17,0.0748,9,543,2,0,1,273,0
4361,0.0508,201,0.6291,16,399,2,0,0,1774,0
6219,0.0308,194,0.2187,11,107,3,0,0,4401,0
399,0.061,30,0.3271,20,947,2,1,1,193,0
2042,0.0508,64,0.5755,19,542,4,1,0,2235,0
50,0.0706,2,0.4107,9,686,3,1,0,91,0
24233,0.0346,738,0.3713,20,556,2,0,0,20748,0
718,0.035,21,0.1287,18,1412,2,1,0,518,0
1999,0.0451,80,0.1992,12,1605,2,1,0,2683,0
1035,0.0563,75,0.4595,15,221,3,1,1,276,0
14226,0.0519,608,-0.1247,16,3886,0,0,0,3965,0
50,0.0526,2,0.0867,18,523,3,0,0,83,0
1754,0.0604,119,-0.3645,21,1197,4,1,0,7031,1
1494,0.0443,48,0.4048,11,796,1,1,0,7023,1
799,0.0569,55,-0.0601,16,739,1,0,0,296,0
40425,0.0325,1374,-0.4788,10,1160,4,0,0,13350,0
366,0.0582,20,0.4039,19,2485,0,1,1,360,0
7253,0.0534,506,0.1526,8,1446,1,1,0,15647,1
3433,0.0352,89,0.4677,13,521,1,1,0,3498,0
17513,0.0341,826,0.5205,9,611,1,1,1,9755,0
544,0.0566,32,-0.0644,9,378,0,0,1,205,0
483,0.0793,42,0.5572,9,1359,4,0,0,786,0
13002,0.0335,598,0.0698,19,1199,3,0,0,14308,0
3887,0.0673,344,0.3652,17,472,1,0,1,1033,0
112,0.0811,10,0.3522,8,2506,2,1,1,25,0
684,0.0529,45,0.0684,10,1946,0,1,0,222,0
3624,0.0442,149,0.3479,13,4119,2,1,0,3405,0
8167,0.037,316,0.4594,7,301,0,0,0,2190,0
532,0.0542,16,0.1822,20,601,6,1,1,135,0
50,0.0502,1,0.2765,9,546,2,1,1,33,0
4636,0.0455,280,0.4929,8,5000,1,1,0,2828,0
201,0.0737,8,0.1765,8,671,0,0,0,129,0
50,0.0582,1,0.7448,21,2357,0,1,1,24,0
50,0.0619,4,0.9248,9,1872,1,1,0,55,0
7825,0.0271,106,0.5334,20,611,1,0,0,9625,0
2279,0.0528,94,-0.4842,21,703,2,0,0,1551,0
1204,0.0543,70,0.3386,15,1121,1,1,0,3001,1
22031,0.0406,980,0.1852,13,2339,3,1,0,34727,0
5694,0.0432,314,0.5926,17,560,1,0,0,2303,0
33167,0.0354,1182,0.2179,18,399,3,1,0,55666,0
147,0.065,9,0.5517,20,1689,0,0,0,78,0
1699,0.05,104,0.5646,18,211,3,1,0,3512,1
98,0.0648,6,-0.0772,8,856,1,0,1,10,0
1196,0.0538,71,0.1426,20,1920,3,0,0,1258,0
1155,0.063,101,0.5533,10,1022,3,0,1,370,0
5585,0.0523,263,0.244,7,377,3,1,0,5149,0
1962,0.0516,89,0.6981,7,244,2,1,1,1450,0
5553,0.0607,169,0.2462,10,2179,1,1,1,2542,0
6413,0.0491,350,0.0414,18,557,3,1,0,11292,0
87454,0.0475,2202,0.2166,18,270,2,0,1,45215,0
1025,0.0583,60,0.3155,18,2077,6,1,0,2996,1
332,0.0383,16,0.4114,19,1481,2,0,0,295,0
2815,0.0613,181,0.5156,16,232,3,0,1,1581,0
426,0.0571,18,0.341,22,5000,4,0,0,321,0
26043,0.0388,1299,0.6058,8,387,3,0,1,3716,0
1085,0.0549,45,-0.1604,12,1456,0,1,0,456,0
653,0.0506,40,0.1238,9,4849,5,1,0,655,0
774,0.0557,47,0.1668,9,1616,2,0,0,640,0
6588,0.0389,171,0.1927,19,861,2,0,0,6157,0
1361,0.0639,122,0.6059,20,158,3,1,0,2511,1
569,0.0535,21,-0.2925,17,5000,0,0,1,65,0
36229,0.0342,1844,-0.007,21,1579,1,1,1,9836,0
387,0.0469,9,0.5088,18,161,1,0,0,732,1
1927,0.0524,77,0.7992,11,3117,2,0,0,4571,1
5849,0.0472,193,0.1539,10,707,3,1,0,4213,0
95,0.0656,3,0.4523,8,503,3,0,1,19,0
4291,0.0363,191,-0.263,21,375,1,0,1,1311,0
270,0.0416,13,0.4081,14,789,5,1,0,398,0
7950,0.0503,517,0.3988,7,1492,1,1,0,9778,0
319,0.0718,17,0.1258,16,405,3,0,1,36,0
6291,0.0347,206,0.295,10,755,1,1,0,8813,0
13233,0.0579,888,0.2329,19,5000,3,0,1,3984,0
8523,0.0466,373,0.3598,23,1070,4,0,0,6568,0
2842,0.0481,163,0.6438,11,1747,1,1,1,660,0
1192,0.0477,64,0.5826,12,255,3,1,0,1220,0
640,0.0403,15,0.6325,22,171,0,0,0,392,0
25536,0.0493,1612,-0.0379,8,2877,0,0,0,7608,0
513,0.0473,29,0.8259,8,2162,2,1,1,786,0
279,0.0497,16,0.6139,18,3691,0,1,0,478,0
5988,0.0551,216,0.3783,18,614,0,0,0,5397,0
431,0.0369,12,0.028,22,2331,2,0,1,115,0
326,0.0416,12,-0.0585,21,51,1,1,0,499,0
134,0.0602,6,0.3531,9,1142,0,0,1,42,0
758,0.0564,31,-0.1199,17,1868,1,0,0,242,0
1557,0.0554,112,0.2547,13,334,0,1,0,1135,0
2800,0.0452,144,0.0993,23,1911,3,1,0,1032,0
10020,0.0685,730,-0.1963,17,555,1,0,0,15434,0
4667,0.0439,148,-0.1298,16,614,0,1,0,2735,0
1282,0.0491,89,0.2084,9,513,2,1,0,1579,0
1265,0.0435,37,0.0702,22,3233,2,0,1,227,0
4529,0.0476,278,0.2487,9,422,1,1,0,5667,0
17865,0.047,1231,-0.246,12,373,4,0,0,16538,0
2269,0.0611,170,0.0689,9,282,3,1,1,340,0
777,0.0385,44,0.3839,9,460,4,1,0,1302,0
302,0.0547,19,0.2915,19,808,0,1,0,139,0
134,0.0648,6,0.8514,10,1259,2,0,1,19,0
5998,0.0511,215,0.3952,9,313,2,1,0,3369,0
5117,0.0459,193,-0.1331,16,965,1,0,1,325,0
5111,0.0513,132,0.4557,17,1226,1,1,1,730,0
1434,0.0428,72,0.6985,19,261,1,0,0,1272,0
22753,0.0554,969,0.4519,9,708,3,1,0,40248,0
756,0.0634,63,0.2232,19,611,1,1,0,747,0
10091,0.0297,257,0.671,12,716,0,1,0,13576,0
1686,0.0395,65,0.5144,23,391,3,0,0,1079,0
604,0.0439,38,0.7117,7,580,1,0,0,586,0
5252,0.0525,204,0.0616,9,686,1,0,0,3383,0
3779,0.0342,157,0.3251,20,4290,4,1,0,5426,0
3437,0.0441,190,-0.2851,9,695,5,0,0,1767,0
2092,0.054,81,-0.0189,16,2536,3,1,0,1616,0
1688,0.0496,83,0.2549,20,2735,3,0,1,854,0
133128,0.0354,4005,-0.0744,17,177,1,1,0,63846,0
15239,0.0308,597,-0.5474,9,497,0,0,0,10773,0
6641,0.0507,378,0.0161,23,2741,4,0,0,1676,0
2211,0.0431,92,0.6001,16,797,0,1,0,450,0
11079,0.0395,559,0.1652,18,592,6,0,1,1507,0
4593,0.0486,164,-0.3084,9,1408,1,0,0,4764,0
1895,0.0508,120,0.4332,9,1934,2,0,1,817,0
1046,0.0524,74,-0.0616,19,645,1,0,0,603,0
1562,0.0431,92,0.668,8,503,3,1,0,1710,0
50,0.0613,3,-0.1901,9,62,2,1,0,70,0
2641,0.0485,116,-0.1039,11,697,2,0,1,369,0
750,0.0398,44,0.3506,18,454,2,1,0,1049,0
31786,0.0339,948,-0.5346,18,243,0,1,1,21868,0
1872,0.0537,114,0.5577,9,541,2,1,1,520,0
212,0.0458,6,0.2686,9,438,1,0,1,76,0
1652,0.0619,151,0.5016,10,787,4,0,0,232,0
275,0.0702,23,0.091,9,503,2,0,0,231,0
4239,0.0341,181,0.296,17,1040,2,0,0,2357,0
3052,0.0615,106,0.5645,17,791,0,0,1,686,0
10138,0.0417,533,0.0047,18,2376,2,0,1,2778,0
435,0.0599,33,0.0119,9,389,0,0,0,453,0
1922,0.0448,100,0.9109,8,3943,0,1,1,223,0
154,0.0691,8,0.5572,12,1933,2,1,1,127,0
6391,0.049,309,0.0392,19,2941,3,0,0,2827,0
4600,0.0381,107,0.8398,10,856,3,1,0,6660,0
4413,0.0348,149,-0.3448,8,502,1,0,0,3078,0
1813,0.0354,47,-0.3786,22,388,3,0,1,653,0
3814,0.0489,158,0.1631,17,3836,2,0,0,3115,0
32461,0.0442,950,0.5621,7,1991,1,1,1,8671,0
1082,0.0586,46,0.8204,19,242,1,0,0,1714,0
2320,0.0478,63,0.2541,17,1768,5,1,1,1234,0
255,0.0462,16,0.4215,20,291,1,1,0,151,0
378,0.0494,19,0.4881,12,919,4,0,0,210,0
2156,0.0608,117,0.6415,14,1519,3,1,1,511,0
13188,0.0372,507,0.4459,18,2858,2,1,0,28072,1
1139,0.0533,68,0.354,10,843,3,1,0,1282,0
1182,0.0409,68,0.4595,11,581,1,1,1,476,0
869,0.0563,33,0.2752,16,695,1,1,0,1212,0
690,0.0493,27,0.2591,7,1933,4,1,0,545,0
3074,0.0583,264,0.2354,19,1463,2,1,0,5171,0
122,0.0685,7,-0.3131,21,654,4,0,1,41,0
18136,0.0358,339,-0.1733,9,103,6,0,1,1883,0
545,0.0535,18,0.4313,11,58,2,1,0,1923,1
6630,0.0393,137,0.6297,6,833,3,1,1,1484,0
183,0.0449,12,0.2435,18,204,1,1,0,452,1
6026,0.0366,171,0.1604,11,391,1,1,0,9628,0
6060,0.0471,406,-0.0158,19,530,2,1,1,4298,0
3610,0.0505,272,-0.1139,18,5000,3,1,0,6882,1
301,0.0586,19,0.0055,19,751,2,1,0,739,1
2833,0.0452,68,-0.1017,8,1366,0,1,0,1665,0
214,0.0678,8,0.056,17,1101,0,1,1,41,0
1147,0.0525,59,0.0831,8,59,3,1,1,858,0
11532,0.0496,518,-0.062,19,446,1,1,0,17112,0
7586,0.0265,222,0.2757,18,196,0,0,0,6064,0
1858,0.0107,18,0.4319,21,3741,5,1,0,1286,0
312,0.0599,26,0.0496,8,107,2,1,0,142,0
5779,0.0311,185,0.4237,18,436,2,1,1,2954,0
1872,0.0477,106,0.4199,16,512,0,1,1,362,0
50,0.0613,4,0.8315,12,248,3,0,1,10,0
7396,0.0602,288,0.1811,21,736,1,0,0,9038,0
1730,0.0542,68,0.335,8,637,3,1,0,4198,1
15747,0.043,411,0.0574,9,782,3,1,0,30931,1
251,0.0663,10,0.3145,10,1099,2,0,0,388,0
50,0.068,3,0.2434,7,842,0,1,1,15,0
2987,0.0434,106,0.3166,19,973,2,1,0,4750,0
3055,0.0586,165,-0.0031,17,2022,4,1,0,7097,1
86,0.051,6,0.7164,11,127,0,1,0,145,0
